Наименование,Бренд,Категория,Код товара,Артикул,Цена РРЦ,Цена РИЦ,Цена для клиентов,Суммарный остаток,Остаток по складам
Сплит-система инверторного типа Electrolux EACS/I-18HF2/N8 комплект,Electrolux,Кондиционирование/Бытовые кондиционеры/Сплит-системы настенного типа,НС-1481663,EACS/I-18HF2/N8,93990.0,93990.0,68612.7,8,{'ррц Екатеринбург LV NEW': '8'}
Тепловентилятор Electrolux EFH/S-1120,Electrolux,Тепловое оборудование/Бытовые электрические обогреватели/Тепловентиляторы,НС-1023296,EFH/S-1120,1890.0,1790.0,1512.0,51,"{'ррц Екатеринбург LV NEW': '7', 'фрц Киржач': '44'}"
"Комплект Electrolux EACU-24H/UP4-DC/N8 инверторной сплит-системы, напольно-потолочного типа",Electrolux,Кондиционирование/Полупромышленные сплит-системы,НС-1483690,EACU-24H/UP4-DC/N8,202000.0,202000.0,123220.0,38,{'фрц Киржач': '38'}
Комплект Electrolux Air Gate Transformer с блоком управления ECH/AG2-2000 T-TUM3 (механический),Electrolux,Тепловое оборудование/Бытовые электрические обогреватели/Электрические конвекторы,НС-1290453,ECH/AG2-2000-TUM3,9580.0,9580.0,7376.6,110,{'фрц Киржач': '110'}
Водонагреватель Electrolux EWH 80 Formax DL,Electrolux,Отопление и водоснабжение/Водонагреватели/Водонагреватели накопительные,НС-1026261,EWH 80 Formax DL,22490.0,22490.0,17992.0,8,{'ррц Костерево (Владимирская обл.)': '8'}
Обогреватель конвективно-инфракрасный Electrolux EIH/AG2 – 2000 E,Electrolux,Тепловое оборудование/Инфракрасные обогреватели/Электрические инфракрасные обогреватели,НС-1042067,EIH/AG2-2000 E,9990.0,9990.0,8491.5,ожидается поставка,{}
Терморегулятор Electrolux ETV-16W,Electrolux,Тепловое оборудование/Электрические теплые полы и системы антиобледенения/Терморегуляторы,НС-1432049,ETV-16W,7890.0,7890.0,4497.0,ожидается поставка,{}
Сплит-система инверторного типа Electrolux Onix Super DC EACS/I-09HIX-BLACK/N8 комплект,Electrolux,Кондиционирование/Бытовые кондиционеры/Сплит-системы настенного типа,НС-1598861,EACS/I-09HIX-BLACK/N8,59990.0,59990.0,43792.7,ожидается поставка,{}
Вентилятор вытяжной Electrolux серии Glass EAFG-120 grey,Electrolux,Вентиляция и кондиционирование зданий/Общеобменные системы вентиляции/Вентиляторы вытяжные бытовые,НС-1451633,EAFG-120 grey,5990.0,5990.0,4193.0,8,{'фрц Киржач': '8'}
Вентилятор вытяжной Electrolux серии Slim EAFS-150T с таймером,Electrolux,Вентиляция и кондиционирование зданий/Общеобменные системы вентиляции/Вентиляторы вытяжные бытовые,НС-1126800,EAFS-150T,6190.0,6190.0,4333.0,ожидается поставка,{}
Фильтр Electrolux HEPA 11 EDM35L,Electrolux,"Увлажнение, осушение и очистка воздуха/Осушители воздуха/Аксессуары для осушителей воздуха",НС-1304979,HEPA 11 EDM35L,1290.0,1290.0,980.0,ожидается поставка,{}
Блок внутренний Electrolux EACS/I-09 HM FMI/N8_ERP/in сплит-системы,Electrolux,Кондиционирование/Мульти сплит-системы/Мульти сплит-системы свободной компоновки,НС-1194452,EACS/I-09 HM FMI/N8_ERP/in,24000.0,24000.0,16080.0,207,"{'ррц Петушки (Владимирская обл.)': '114', 'ррц Екатеринбург LV NEW': '2', 'фрц Киржач': '91'}"
Водонагреватель Electrolux EWH 80 DRYver,Electrolux,Отопление и водоснабжение/Водонагреватели/Водонагреватели накопительные,НС-1186670,EWH 80 DRYver,14490.0,14490.0,11592.0,21,"{'екатеринбург склад': '1', 'ррц Екатеринбург LV NEW': '20'}"
Электропанель Electrolux ECH/BMI-1500 Marble,Electrolux,Тепловое оборудование/Бытовые электрические обогреватели/Электрические конвекторы,НС-1238396,ECH/BMI-1500,14990.0,14990.0,11992.0,346,"{'ррц Екатеринбург LV NEW': '3', 'фрц Киржач': '343'}"
Водонагреватель Electrolux EWH 80 Formax,Electrolux,Отопление и водоснабжение/Водонагреватели/Водонагреватели накопительные,НС-1026257,EWH 80 Formax,21490.0,21490.0,17192.0,ожидается поставка,{}
Блок управления Transformer Digital Inverter Electrolux ECH/TUI3.1,Electrolux,Тепловое оборудование/Бытовые электрические обогреватели/Блоки управления для электрических конвекторов,НС-1412593,ECH/TUI3.1,4690.0,4690.0,3611.3,ожидается поставка,{}
Водонагреватель Electrolux EWH 15 Genie ECO U,Electrolux,Отопление и водоснабжение/Водонагреватели/Водонагреватели накопительные,НС-1248437,EWH 15 Genie ECO U,7990.0,7990.0,6792.0,8,{'ррц Екатеринбург LV NEW': '8'}
Осушитель воздуха Electrolux EDH-65L,Electrolux,"Увлажнение, осушение и очистка воздуха/Осушители воздуха/Бытовые осушители воздуха",НС-1248745,EDH-65L,42990.0,42990.0,34822.0,ожидается поставка,{}
