Наименование,Бренд,Категория,Код товара,Артикул,Цена РРЦ,Цена РИЦ,Цена для клиентов,Суммарный остаток,Остаток по складам
Конвектор внутрипольный Royal Thermo ATRIUM-190/400/1200-DG-U-LB,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1477655,RT-A-190/400/1200-DG-U-LB,44166.0,44166.0,30032.88,ожидается поставка,{}
Конвектор напольный Royal Thermo STEP-180/180/2100-3-N-WT-LG-NA,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы напольные,НС-1608139,RT-S-180/180/2100-3-N-WT-LG-NA,41641.0,41641.0,28315.88,ожидается поставка,{}
Колонка газовая Royal Thermo GWH 10 Inflame,Royal Thermo,Отопление и водоснабжение/Водонагреватели/Водонагреватели проточные газовые,НС-1584745,GWH 10 Inflame,13690.0,13690.0,11226.0,более 500,"{'ррц Костерево (Владимирская обл.)': '1012', 'ррц Орехово-Зуево (Московская обл.)': '906', 'ррц Петушки (Владимирская обл.)': '1438', 'ррц Екатеринбург LV NEW': '250', 'фрц Киржач': 'более 500'}"
Конвектор внутрипольный Royal Thermo ATRIUM-75/400/3000-DG-U-AU,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1493260,RT-A-75/400/3000-DG-U-AU,75528.0,75528.0,51359.04,ожидается поставка,{}
Радиатор панельный Royal Thermo COMPACT C21-400-1300 Noir Sable,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1369448,C21-400-1300/NS,9775.0,9775.0,7429.0,ожидается поставка,{}
Радиатор панельный Royal Thermo VENTIL COMPACT VC22-600-2400 RAL9016,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1191211,VC22-600-2400/9016,23035.0,23035.0,17506.6,ожидается поставка,{}
Конвектор внутрипольный Royal Thermo ATRIUM-190/250/1000-DG-U-NA,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1477575,RT-A-190/250/1000-DG-U-NA,25782.0,25782.0,17531.76,ожидается поставка,{}
Конвектор внутрипольный Royal Thermo ATRIUM-150/250/800-DG-U-AU,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1493131,RT-A-150/250/800-DG-U-AU,21101.0,21101.0,14348.68,ожидается поставка,{}
Конвектор внутрипольный Royal Thermo ATRIUM-150/300/2900-DG-U-NA,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1522720,RT-A-150/300/2900-DG-U-NA,75463.0,75463.0,51314.84,ожидается поставка,{}
Радиатор панельный Royal Thermo COMPACT C11-500-400 Silver Satin,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1239094,C11-500-400/SS,3217.0,3217.0,2444.92,ожидается поставка,{}
"Водонагреватель проточный Royal Thermo Smartfix S (5,5 kW) - душ",Royal Thermo,Отопление и водоснабжение/Водонагреватели/Водонагреватели проточные электрические,НС-1588902,"Smartfix S (5,5 kW)",2990.0,2990.0,2482.0,90,"{'ррц Екатеринбург LV NEW': '18', 'фрц Киржач': '72'}"
"Коллектор нерж. в сборе с расходомерами 1"" ВР-3/4"" НР, 10 выходов",Royal Thermo,Отопление и водоснабжение/Коллекторы/Коллекторы распределительные,НС-1080957,RTE 52.110,38500.0,34650.0,21945.0,21,"{'ррц Екатеринбург LV NEW': '1', 'фрц Киржач': '20'}"
Радиатор Royal Thermo Vittoria Super 500 2.0 - 6 секц.,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы биметаллические секционные,НС-1412076,RTVS250006,7980.0,7980.0,6304.2,более 500,{'фрц Киржач': 'более 500'}
Полотенцесушитель Royal Thermo Axel white П6 500х800,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Полотенцесушители,НС-1433982,RTAX.W.6.500.800,32560.0,32560.0,24745.6,4,{'фрц Киржач': '4'}
Радиатор панельный Royal Thermo COMPACT C11-300-2200 Silver Satin,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1239058,C11-300-2200/SS,9689.0,9689.0,7363.64,ожидается поставка,{}
Радиатор панельный Royal Thermo VENTIL HYGIENE VH10-400-1000 RAL9016,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1345595,VH10-400-1000/9016,6798.0,6798.0,5166.48,ожидается поставка,{}
Конвектор внутрипольный Royal Thermo ATRIUM-75/300/1400-DG-U-BL,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1493505,RT-A-75/300/1400-DG-U-BL,26635.0,26635.0,18111.8,ожидается поставка,{}
Конвектор внутрипольный Royal Thermo ATRIUM-190/300/1100-DG-U-DB,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1558664,RT-A-190/300/1100-DG-U-DB,31723.0,31723.0,21571.64,ожидается поставка,{}
Конвектор внутрипольный Royal Thermo ATRIUM-75/300/1800-DG-U-AU,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1493241,RT-A-75/300/1800-DG-U-AU,33175.0,33175.0,22559.0,ожидается поставка,{}
Конвектор внутрипольный Royal Thermo ATRIUM-150/200/2400-DG-U-NA,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1477403,RT-A-150/200/2400-DG-U-NA,45226.0,45226.0,30753.68,ожидается поставка,{}
Конвектор внутрипольный Royal Thermo ATRIUM-75/300/2500-DG-U-NA,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1521774,RT-A-75/300/2500-DG-U-NA,44267.0,44267.0,30101.56,ожидается поставка,{}
Конвектор внутрипольный Royal Thermo ATRIUM-190/200/1400-DG-U-DB,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1477540,RT-A-190/200/1400-DG-U-DB,29265.0,29265.0,19900.2,ожидается поставка,{}
Радиатор панельный Royal Thermo HYGIENE H20-300-900 Noir Sable,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1255477,H20-300-900/NS,6822.0,6822.0,5184.72,ожидается поставка,{}
